Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)	Valid:Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF
1437.71844660194	3.5682167147388e-4	1
1438.71521035599	3.60510676761759e-4	1
1439.71197411003	3.67057531860411e-4	1
1440.70873786408	3.91682018586115e-4	1
1441.70550161813	3.76962134629256e-4	1
1442.70226537217	3.89926353212373e-4	1
1443.69902912622	4.03851218886784e-4	1
1444.69579288026	4.01059620599548e-4	1
1445.69255663431	3.48187893383799e-4	1
1446.68932038835	3.71833664420882e-4	1
1447.6860841424	4.46989995008309e-4	1
1448.68284789644	4.39949264916014e-4	1
1449.67961165049	4.35239383879081e-4	1
1450.67637540453	4.41843456202606e-4	1
1451.67313915858	4.63176446781655e-4	1
1452.66990291262	4.56472997172824e-4	1
1453.66666666667	3.74333153717975e-4	1
1454.66343042071	2.82656102306626e-4	1
1455.66019417476	3.04103527335422e-4	1
1456.65695792881	3.83683652835416e-4	1
1457.65372168285	4.96163682637515e-4	1
1458.6504854369	5.92653003803991e-4	1
1459.64724919094	6.17446130771426e-4	1
1460.64401294499	6.3341877080972e-4	1
1461.64077669903	5.99320316218166e-4	1
1462.63754045308	5.04954055237775e-4	1
1463.63430420712	5.64453946240154e-4	1
1464.63106796117	6.76756301501857e-4	1
1465.62783171521	7.08779878833536e-4	1
1466.62459546926	7.18780847454798e-4	1
1467.6213592233	7.27541105726178e-4	1
1468.61812297735	6.90542641263417e-4	1
1469.61488673139	5.52125139996418e-4	1
1470.61165048544	4.79510458766518e-4	1
1471.60841423949	5.12606106206347e-4	1
1472.60517799353	6.77584445546075e-4	1
1473.60194174758	6.57498188182684e-4	1
1474.59870550162	6.05228747544548e-4	1
1475.59546925567	7.68153289654616e-4	1
1476.59223300971	8.05907623772282e-4	1
1477.58899676376	8.26033029763217e-4	1
1478.5857605178	8.00848416520333e-4	1
1479.58252427185	7.96204787006938e-4	1
1480.57928802589	8.44083558494276e-4	1
1481.57605177994	8.77688138092188e-4	1
1482.57281553398	8.68927879820808e-4	1
1483.56957928803	8.59038334216404e-4	1
1484.56634304207	7.67285996982854e-4	1
1485.56310679612	6.92554278432644e-4	1
1486.55987055017	7.54123023829123e-4	1
1487.55663430421	6.35686379774433e-4	1
1488.55339805826	6.33220016239108e-4	1
1489.5501618123	7.59149105319303e-4	1
1490.54692556635	8.49772155219829e-4	1
1491.54368932039	8.92146027387786e-4	1
1492.54045307444	8.45441714726793e-4	1
1493.53721682848	7.2428574677418e-4	1
1494.53398058253	6.48650598357551e-4	1
1495.53074433657	7.46811264776903e-4	1
1496.52750809062	7.17326325369863e-4	1
1497.52427184466	7.07578317111198e-4	1
1498.52103559871	8.17832898009017e-4	1
1499.51779935275	8.29390777433409e-4	1
1500.5145631068	8.28279558697713e-4	1
1501.51132686085	8.52277667382699e-4	1
1502.50809061489	7.72980616574184e-4	1
1503.50485436894	5.29921845312718e-4	1
1504.50161812298	4.18007964893575e-4	1
1505.49838187703	3.13553403738169e-4	1
1506.49514563107	4.34643120167244e-4	1
1507.49190938512	5.59677813679684e-4	1
1508.48867313916	6.27281470583845e-4	1
1509.48543689321	7.15106899331359e-4	1
1510.48220064725	6.88901410339422e-4	1
1511.4789644013	6.99348071028117e-4	1
1512.47572815534	7.6113062815965e-4	1
1513.47249190939	6.91102767780597e-4	1
1514.46925566343	6.32325620671353e-4	1
1515.46601941748	4.90496165942177e-4	1
1516.46278317153	5.62273668829195e-4	1
1517.45954692557	7.1242973549387e-4	1
1518.45631067962	5.97359873408036e-4	1
1519.45307443366	4.26509239936582e-4	1
1520.44983818771	4.11864641801924e-4	1
1521.44660194175	5.0941097591211e-4	1
1522.4433656958	6.49578119687075e-4	1
1523.44012944984	5.47845893862478e-4	1
1524.43689320389	5.45244015847191e-4	1
1525.43365695793	5.72651066561466e-4	1
1526.43042071198	5.48454203305867e-4	1
1527.42718446602	5.71416379077359e-4	1
1528.42394822007	6.33177856178675e-4	1
1529.42071197411	5.62011674167934e-4	1
1530.41747572816	5.20203951382934e-4	1
1531.41423948221	4.1586984754305e-4	1
1532.41100323625	4.31417875544127e-4	1
1533.4077669903	5.11934556672309e-4	1
1534.40453074434	5.26046131185779e-4	1
1535.40129449839	4.94495348817527e-4	1
1536.39805825243	3.74068147623826e-4	1
1537.39482200648	2.23508548952151e-4	1
1538.39158576052	2.44245275819363e-4	1
1539.38834951457	3.66801560064926e-4	1
1540.38511326861	3.30923348636525e-4	1
1541.38187702266	4.23160526565054e-4	1
1542.3786407767	4.9195369946e-4	1
1543.37540453075	4.71786133408632e-4	1
1544.37216828479	5.61761725238225e-4	1
1545.36893203884	6.51586745423414e-4	1
1546.36569579289	6.61120941947026e-4	1
1547.36245954693	6.19249979071377e-4	1
1548.35922330098	5.25784136524517e-4	1
1549.35598705502	5.8507623865762e-4	1
1550.35275080907	6.52700975591998e-4	1
1551.34951456311	6.27260390553628e-4	1
1552.34627831716	4.93606976115548e-4	1
1553.3430420712	5.20697826376576e-4	1
1554.33980582525	6.00127380232167e-4	1
1555.33656957929	4.42764954666354e-4	1
1556.33333333334	2.52394213214466e-4	1
1557.33009708738	2.78681010894381e-4	1
1558.32686084143	2.73504357759798e-4	1
1559.32362459547	5.42943281120709e-4	1
1560.32038834952	6.89699440054759e-4	1
1561.31715210357	7.16269312426152e-4	1
1562.31391585761	6.52878650132393e-4	1
1563.31067961166	6.34764881310685e-4	1
1564.3074433657	7.23364248310432e-4	1
1565.30420711975	7.244573984488e-4	1
1566.30097087379	6.76831587324059e-4	1
1567.29773462784	5.00162865512864e-4	1
1568.29449838188	5.62791635285943e-4	1
1569.29126213593	7.38930344908838e-4	1
1570.28802588997	7.61868429217226e-4	1
1571.28478964402	7.64816622014641e-4	1
1572.28155339806	7.5117181959882e-4	1
1573.27831715211	6.34867270028879e-4	1
1574.27508090615	4.31252246735283e-4	1
1575.2718446602	6.14257023342966e-4	1
1576.26860841425	7.43778751858622e-4	1
1577.26537216829	7.85222091264166e-4	1
1578.26213592234	7.81111485371958e-4	1
1579.25889967638	7.84107861095582e-4	1
1580.25566343043	7.93346937196164e-4	1
1581.25242718447	8.20335398738999e-4	1
1582.24919093852	7.96924519467185e-4	1
1583.24595469256	8.06660481994297e-4	1
1584.24271844661	8.04612707630414e-4	1
1585.23948220065	8.02754653538478e-4	1
1586.2362459547	8.15679723494051e-4	1
1587.23300970874	8.00158798388966e-4	1
1588.22977346279	7.84448153011934e-4	1
1589.22653721683	7.81292171345242e-4	1
1590.22330097088	8.01402520171737e-4	1
1591.22006472493	7.90985973811922e-4	1
1592.21682847897	7.59447237175222e-4	1
1593.21359223302	7.47684580314442e-4	1
1594.21035598706	7.71267111260875e-4	1
1595.20711974111	7.69472297259589e-4	1
1596.20388349515	7.85950858023078e-4	1
1597.2006472492	7.92672376229238e-4	1
1598.19741100324	7.87420437272453e-4	1
1599.19417475729	7.71405637173726e-4	1
1600.19093851133	7.92753684917216e-4	1
1601.18770226538	7.54375984191721e-4	1
1602.18446601942	7.88603930397463e-4	1
1603.18122977347	7.82846070715483e-4	1
1604.17799352751	7.77759760567542e-4	1
1605.17475728156	7.50298504061281e-4	1
1606.17152103561	7.59612865984065e-4	1
1607.16828478965	7.16197038036839e-4	1
1608.1650485437	7.19359042569306e-4	1
1609.16181229774	7.43456528539599e-4	1
1610.15857605179	7.57077239492315e-4	1
1611.15533980583	7.54201321084213e-4	1
1612.15210355988	7.25854703308862e-4	1
1613.14886731392	6.8716080213012e-4	1
1614.14563106797	5.33592782003269e-4	1
1615.14239482201	3.74890268802267e-4	1
1616.13915857606	6.08917752832427e-4	1
1617.1359223301	6.6223517211561e-4	1
1618.13268608415	6.68507986821448e-4	1
1619.12944983819	6.4068535836862e-4	1
1620.12621359224	6.22140954643919e-4	1
1621.12297734629	5.15710893513942e-4	1
1622.11974110033	5.06483863144912e-4	1
1623.11650485438	5.74840378271089e-4	1
1624.11326860842	6.11513607981939e-4	1
1625.11003236247	5.57964308366375e-4	1
1626.10679611651	3.86315645179584e-4	1
1627.10355987056	4.71885510693938e-4	1
1628.1003236246	5.54245188749615e-4	1
1629.09708737865	5.23224418569663e-4	1
1630.09385113269	5.20487026074412e-4	1
1631.09061488674	5.00409803009686e-4	1
1632.08737864078	4.61764084757153e-4	1
1633.08414239483	3.90426251071792e-4	1
1634.08090614887	2.15519217500115e-4	1
1635.07766990292	2.75997824191116e-4	1
1636.07443365696	3.64723671372161e-4	1
1637.07119741101	3.70195444929775e-4	1
1638.06796116506	3.84400373862775e-4	1
1639.0647249191	3.81924976028786e-4	1
1640.06148867315	3.72529305418025e-4	1
1641.05825242719	3.53641598344084e-4	1
1642.05501618124	3.27680035416079e-4	1
1643.05177993528	2.65912535448987e-4	1
1644.04854368933	2.09159071240523e-4	1
1645.04530744337	1.66878553492097e-4	1
1646.04207119742	1.91882480761697e-4	1
1647.03883495146	2.50879462471769e-4	1
1648.03559870551	2.61883238244757e-4	1
1649.03236245955	2.04289584260523e-4	1
1650.0291262136	1.20827721767814e-4	1
1651.02588996765	9.27099728919551e-5	1
1652.02265372169	1.33773871753603e-4	1
1653.01941747574	1.83197508312519e-4	1
1654.01618122978	2.28868899492905e-4	1
1655.01294498383	2.33979301103951e-4	1
1656.00970873787	2.45522123363902e-4	1
1657.00647249192	2.42152329962158e-4	1
1658.00323624596	2.40083475568058e-4	1
1659.00000000001	2.30145747037445e-4	1
1661	2.84387676217263e-4	1
1662	2.71896252597572e-4	1
1663	4.03956619037866e-4	1
1664	4.21335598234887e-4	1
1665	4.40093813694641e-4	1
1666	4.48805889039812e-4	1
1667	3.61739341380089e-4	1
1668	2.61088219962308e-4	1
1669	3.01661255263202e-4	1
1670	4.0262857713423e-4	1
1671	3.9369666718823e-4	1
1672	5.38820629496949e-4	1
1673	5.30728909326719e-4	1
1674	2.71218680197757e-4	1
1675	3.03597606610227e-4	1
1676	5.88960987083224e-4	1
1677	5.92782495418177e-4	1
1678	6.01690313901072e-4	1
1679	4.78224576923314e-4	1
1680	5.6891086691449e-4	1
1681	6.09357422034085e-4	1
1682	4.45951050661926e-4	1
1683	1.96203886956069e-4	1
1684	3.15733681149127e-4	1
1685	4.91441755869029e-4	1
1686	6.62960927441634e-4	1
1687	5.99621459506972e-4	1
1688	6.61681068464206e-4	1
1689	6.46060766073815e-4	1
1690	6.78246960781449e-4	1
1691	7.50024463668468e-4	1
1692	7.65223165454529e-4	1
1693	7.50172023879983e-4	1
1694	6.19900448575199e-4	1
1695	3.31871949996265e-4	1
1696	5.02882189410787e-4	1
1697	7.0561486286818e-4	1
1698	5.26521937582093e-4	1
1699	2.99872464127691e-4	1
1700	3.9170611004922e-4	1
1701	6.66517429682438e-4	1
1702	8.01935543792924e-4	1
1703	6.5241790090052e-4	1
1704	6.3928504207567e-4	1
1705	5.87584762253378e-4	1
1706	7.14600978606164e-4	1
1707	8.41566000599854e-4	1
1708	8.62082892866237e-4	1
1709	7.709328422103e-4	1
1710	8.12707439233531e-4	1
1711	8.76646182312918e-4	1
1712	8.73330594703159e-4	1
1713	7.4846454143245e-4	1
1714	6.33623548246109e-4	1
1715	6.82947807519718e-4	1
1716	4.89068746753235e-4	1
1717	4.90773217767879e-4	1
1718	6.39194699089028e-4	1
1719	8.8383146118384e-4	1
1720	9.04164656044051e-4	1
1721	8.61339068942885e-4	1
1722	8.29071565547274e-4	1
1723	8.41285937341264e-4	1
1724	8.87141025927823e-4	1
1725	8.81681298101761e-4	1
1726	8.75673489490073e-4	1
1727	8.6072473663372e-4	1
1728	8.45920532555995e-4	1
1729	6.07872785620269e-4	1
1730	8.15456877460334e-4	1
1731	8.172065199683e-4	1
1732	6.45756611352121e-4	1
1733	3.99870104608763e-4	1
1734	5.41256878703393e-4	1
1735	7.95045385345033e-4	1
1736	7.87697489098155e-4	1
1737	7.73513640195371e-4	1
1738	7.50415949943916e-4	1
1739	5.11151584121412e-4	1
1740	7.8439093578706e-4	1
1741	7.69330759913849e-4	1
1742	6.97818263120981e-4	1
1743	6.8090605602161e-4	1
1744	7.98105001159306e-4	1
1745	7.66259098368024e-4	1
1746	7.24400181223927e-4	1
1747	6.93999766218915e-4	1
1748	6.5552871107389e-4	1
1749	7.92413393000864e-4	1
1750	5.29879685252285e-4	1
1751	7.89347754320814e-4	1
1752	9.42168939091426e-4	1
1753	9.56226307812911e-4	1
1754	9.69003817556969e-4	1
1755	9.39473706656608e-4	1
1756	8.82226367454501e-4	1
1757	9.837056329165e-4	1
1758	0.00100521328660306	1
1759	0.00101126927814096	1
1760	9.23814255638673e-4	1
1761	7.24999456368651e-4	1
1762	9.80727325790204e-4	1
1763	9.86485185472184e-4	1
1764	9.82208950771132e-4	1
1765	9.85398058199593e-4	1
1766	9.62580431206728e-4	1
1767	6.35225630542559e-4	1
1768	8.96861931290495e-4	1
1769	8.46905271110392e-4	1
1770	7.26294372510519e-4	1
1771	6.28052397403189e-4	1
1772	6.38532183853654e-4	1
1773	8.5798734413847e-4	1
1774	7.93316822867284e-4	1
1775	7.96728776329461e-4	1
1776	8.44288335930664e-4	1
1777	8.50479841948525e-4	1
1778	7.94765322086443e-4	1
1779	7.06963984802033e-4	1
1780	6.78177697825024e-4	1
1781	7.89718160566046e-4	1
1782	8.10846373708707e-4	1
1783	7.70095663867418e-4	1
1784	6.88699644335921e-4	1
1785	7.38472607109852e-4	1
1786	7.66635527479032e-4	1
1787	7.54375984191721e-4	1
1788	7.28242769589097e-4	1
1789	6.64060100445777e-4	1
1790	5.65538062079857e-4	1
1791	5.7304857570269e-4	1
1792	4.68865043507209e-4	1
1793	6.34469760887655e-4	1
1794	6.81490274001895e-4	1
1795	6.09381513497189e-4	1
1796	6.30997578767716e-4	1
1797	6.64547952573644e-4	1
1798	5.18252542871468e-4	1
1799	5.16237894269353e-4	1
1800	5.7732782183663e-4	1
1801	5.56440523325015e-4	1
1802	5.65390501868342e-4	1
1803	6.03846499848927e-4	1
1804	6.0044960355119e-4	1
1805	5.86262743215518e-4	1
1806	5.80703638104151e-4	1
1807	5.54335531736257e-4	1
1808	5.52302814536814e-4	1
1809	4.54723354664858e-4	1
1810	4.64914043558069e-4	1
1811	5.00933792332209e-4	1
1812	5.03833802203415e-4	1
1813	5.13819713660237e-4	1
1814	5.02183536980756e-4	1
1815	4.94844675032542e-4	1
1816	4.75089675286839e-4	1
1817	4.68705437564142e-4	1
1818	4.58903223513492e-4	1
1819	4.30866783325611e-4	1
1820	4.46890617723002e-4	1
1821	4.23925430518622e-4	1
1822	4.10208353713488e-4	1
1823	3.91197177891137e-4	1
1824	3.31480463720817e-4	1
1825	2.92548659343918e-4	1
1826	3.68376539465384e-4	1
1827	3.5935729796563e-4	1
1828	3.18157884624019e-4	1
1829	2.46795959475554e-4	1
1830	2.82514564960887e-4	1
1831	3.11276760474792e-4	1
1832	2.92051772917388e-4	1
1833	2.7788900404482e-4	1
1834	2.71667383698079e-4	1
1835	2.61901306842085e-4	1
1836	2.55098479947948e-4	1
1837	2.42986496872152e-4	1
1838	2.39225217194959e-4	1
1839	2.23379057337964e-4	1
1840	2.16645493400251e-4	1
1841	1.93255694158654e-4	1
1842	2.01859357919855e-4	1
1843	1.35339816855397e-4	1
1844	1.41133813732033e-4	1
1845	1.68890190661324e-4	1
1846	1.64472418614533e-4	1
1847	1.50779433272504e-4	1
1848	1.45247431057129e-4	1
1849	1.39254679609881e-4	1
1850	1.44262692502732e-4	1
1851	1.43789897539306e-4	1
1852	1.26311541056979e-4	1
1853	1.28558069991475e-4	1
1854	1.25248505247493e-4	1
1855	1.11371822499291e-4	1
1856	1.17587419980256e-4	1
1857	1.09290922373638e-4	1
1858	1.08471812628085e-4	1
1859	9.75794598719555e-5	1
1860	1.08270046624585e-4	1
1861	9.47246214940703e-5	1
1862	1.04888207491288e-4	1
1863	7.76708770489608e-5	1
1864	9.02677008197347e-5	1
1865	6.84619152772594e-5	1
1866	6.77060456223552e-5	1
1867	6.0981515983307e-5	1
1868	6.65105067657936e-5	1
1869	5.07456555967757e-5	1
1870	6.79379259547361e-5	1
1871	7.37018085024917e-5	1
1872	6.01232576102087e-5	1
1873	6.92478992610442e-5	1
1874	4.70235245471279e-5	1
1875	5.45159695726325e-5	1
1876	5.68227271648899e-5	1
1877	4.35242395311969e-5	1
1878	5.44858552437518e-5	1
1879	4.97067112503934e-5	1
1880	5.83736151022432e-5	1
1881	4.43945436358475e-5	1
1882	6.30142331827506e-5	1
1883	4.36296396822791e-5	1
1884	3.17344797744242e-5	1
1885	2.66963525526922e-5	1
1886	1.74994365125431e-5	1
1887	2.63108891430199e-5	1
1888	4.30454217019946e-5	1
1889	3.81909918864346e-5	1
1890	3.84319065174797e-5	1
